,page_id,page_title,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len
2677,34524545,OsRox_Mission,0,0,0.319422490659,20160629003426,b'20160629015409',695471488,4708
2678,25980514,World_Rally_Championship_(video_game_series),0,0,0.319426367041,20160714121023,b'20160714121024',729766691,12993
2679,8525,Digital_signal_processing,0,0,0.319426367356839,20160717201850,b'20160717195935',728744738,18316
2680,1003366,Paladin_(character_class),0,0,0.319427076876,20160629003426,b'20160629010403',723974434,24031
2681,32779879,2010–11_Livingston_F.C._season,0,0,0.319443041702,20160717023400,b'20160718220627',703784072,36834
2682,1162008,Paddy_McGuinness,0,0,0.319446594603,20160717115607,b'20160716105510',728817395,16233
2683,12413572,List_of_shipwrecks_in_1972,0,0,0.319449520691,20160714055804,b'20160704182752',727852887,21532
2684,25815946,"Freedom_Festival,_Hull",0,0,0.319450824105,20160711015732,b'20160710085247',710200969,8426
2685,10541132,James_Henderson-Stewart,0,0,0.319455784907,20160717122317,b'20160716131608',715201957,17311
2686,1416959,Salomon_Islands,0,0,0.319461346131,20160704191912,b'20160718050709',675229931,4244
2687,22531599,Joaquin_Miller_Cabin,0,0,0.319468198574,20160704191912,b'20160705023314',726065798,6924
2688,3537756,Stu_Riddle,0,0,0.319488976279,20160710085932,b'20160718074342',719714845,8559
2689,361559,Legio_IV_Scythica,0,0,0.319503253009,20160710014146,b'20160717131525',729122131,5400
2690,613801,Sturt_Highway,0,0,0.319504983872,20160718041210,b'20160718211750',722170699,23166
2691,40459126,Google_Street_View_in_Colombia,0,0,0.31950961238,20160715000648,b'20160714232436',729845049,38130
2692,2083743,Jason_Moran,0,0,0.319513795174,20160717225905,b'20160717054750',705202397,6858
2693,4246725,Philadelphia_State_Hospital_at_Byberry,0,0,0.31951869495,20160717092730,b'20160717102017',711722374,8500
2694,9981194,Tom_White_(Nebraska_politician),0,0,0.319527559138,20160717121206,b'20160716125919',710589986,21739
2695,11973050,United_Nations_Security_Council_Resolution_108,0,0,0.319531838837,20160709181349,b'20160709180325',641871802,1624
2696,4241626,B._Wongar,0,0,0.319534453638,20160715083734,b'20160718101136',726784579,9730
2697,21064505,Take_Out_(2004_film),0,0,0.31955141894,20160718125221,b'20160718125222',730347900,5572
2698,6943,Cathode_ray,0,0,0.31955414667684,20160716063538,b'20160716034836',725751415,17494
2699,30166852,L'Aquila_railway_station,0,0,0.319563180278,20160714213027,b'20160717180924',703046611,7317
2700,36658996,Richard_Saumarez,0,0,0.319572273143,20160717160522,b'20160717160523',730224851,27487
2701,43741202,2014–15_Montana_State_Bobcats_men's_basketball_team,0,0,0.319580831326,20160717122701,b'20160718011855',663869135,19379
2702,1685589,Elix_Skipper,0,0,0.31958317401,20160716084340,b'20160718045739',726495672,22815
2703,499459,Ames_(store),0,0,0.319583545122,20160717100831,b'20160717033814',728205621,14687
2704,26779055,St._George's_Anglican_Church_(Montreal),0,0,0.319591712695,20160704191912,b'20160705035441',719831903,10294
2705,2771882,1976_Pacific_hurricane_season,0,0,0.319591825366,20160716044415,b'20160717080444',719038116,20379
2706,23702675,Paris_Francesco_Alghisi,0,0,0.319597887739,20160703064912,b'20160624032503',723177527,2478
2707,1283097,Paiwan_language,0,0,0.319600883089,20160713003737,b'20160718031900',685036100,12247
2708,19317584,2009_Speedway_Grand_Prix,0,0,0.319604552162,20160712101242,b'20160711135827',708430254,14180
2709,6950877,Mercer_Rubber_Company,0,0,0.319620229609,20160717014544,b'20160717014545',730147948,6966
2710,48874723,Francesca_Nunzi,0,0,0.319621058308,20160712213641,b'20160624054321',707792239,1611
2711,49494758,Sirippulogam,0,0,0.319623527619,20160629124707,b'20160713093707',719489828,4661
2712,34880698,Zdenko_Frťala,0,0,0.319623710004,20160629205806,b'20160629224538',721421913,4828
2713,4277227,List_of_paintings_by_Hieronymus_Bosch,0,0,0.319627311711,20160707131501,b'20160718101736',728759874,18041
2714,36334900,Football_at_the_2000_Summer_Olympics,0,0,0.319634877975,20160702174348,b'20160702182241',683373447,9017
2715,4492038,Bolted_to_the_Cross,0,0,0.319641088794,20160712235751,b'20160713020809',710848070,1450
2716,24694,Philosophy_of_law,0,0,0.31964984565940696,20160716112323,b'20160716051651',725537777,12798
2717,11954922,Focke-Wulf_Project_II,0,0,0.31965270427,20160704191912,b'20160705033120',668369494,4975
2718,49480484,2015–16_FA_Women's_Premier_League_Cup,0,0,0.319667342103,20160717064721,b'20160716203213',729411061,43906
2719,2230037,Kennedy_half_dollar,0,0,0.319678665613,20160717183332,b'20160717183532',717457800,37226
2720,570023,USS_Montpelier_(SSN-765),0,0,0.319682051577,20160711172513,b'20160717121539',727404661,5775
2721,8286946,Yordi,0,0,0.319698506414,20160716165958,b'20160716165959',730089731,8116
2722,248021,Athelney,0,0,0.31969937790171,20160718153536,b'20160716231822',707187217,4521
2723,28032012,I'll_Sleep_When_I'm_Dead_Tour,0,0,0.319700157622,20160701034240,b'20160701034243',723170516,9869
2724,19280211,Lymire,0,0,0.319704026967,20160717105956,b'20160715201254',649620593,1663
2725,44790848,Operation_Cherry_Blossoms_at_Night,0,0,0.319710729005,20160705100358,b'20160705113746',716629371,7453
2726,22750353,Delicious_Way,0,0,0.319735389105,20160718102650,b'20160717100432',729869903,21573
2727,899662,Donna_Brazile,0,0,0.31974658804,20160717164430,b'20160717164432',730229507,12787
2728,20989972,2008–09_Rugby-Bundesliga,0,0,0.319751053576,20160709182257,b'20160709180903',689363425,27775
2729,43694914,Arkansas_Razorbacks_football_statistical_leaders,0,0,0.319756949161,20160717122653,b'20160716061154',698052842,74712
2730,5055205,Mount_Wilson_(Colorado),0,0,0.319774808813,20160718044601,b'20160718051327',700152396,6995
2731,10073,Epicurus,0,0,0.31977961428442897,20160716071238,b'20160716041440',725722620,41432
2732,25602010,Rassau,0,0,0.319779845201,20160704163201,b'20160705024315',689352425,6167
2733,25337737,Damien_Pasini,0,0,0.319789090202,20160711040400,b'20160711034814',717559113,3825
2734,107658,"Mayflower_Village,_California",0,0,0.319795964583565,20160717131631,b'20160716151129',698655945,10127
2735,15127167,Lynn_(MBTA_station),0,0,0.319813371954,20160714214136,b'20160714184602',723412858,27669
2736,34302204,Union_for_a_Popular_Movement_Group,0,0,0.319821300899,20160712055654,b'20160712061615',664894088,4827
2737,41896928,List_of_Breadwinners_episodes,0,0,0.319829497129,20160716040638,b'20160716024041',729403568,47618
2738,158252,Adam_Mickiewicz,0,0,0.319839821494967,20160718082401,b'20160716104150',727937379,72894
2739,2695907,Charles_Stanton_Ogle,0,0,0.319844072325,20160704191912,b'20160718072928',705838821,6701
2740,1187043,Southbank_Centre,0,0,0.31985930508,20160717002607,b'20160716175344',715462351,18649
2741,39542479,Terrorist_incidents_in_Pakistan_in_2014,0,0,0.319861314951,20160703061434,b'20160629020051',726964120,7822
2742,157955,Hazzan,0,0,0.319861594885459,20160718081924,b'20160717014701',721834770,15587
2743,8997437,Luke_Capewell,0,0,0.31987870226,20160718110350,b'20160717041312',729040304,3980
2744,27367246,Guy_de_Cointet,0,0,0.319882450683,20160713191651,b'20160713191655',729665507,7581
2745,1269917,Harry_V._Jaffa,0,0,0.319883929715,20160716220802,b'20160716221518',727929419,31128
2746,38375964,Bering_(horse),0,0,0.319892163139,20160629212147,b'20160629212148',727573113,12060
2747,4300454,Robert_Bathurst,0,0,0.319892329058,20160713212317,b'20160718081053',722608797,31135
2748,13617205,Wright_State_Raiders,0,0,0.319902013614,20160715194139,b'20160714192259',714999175,10117
2749,34238471,Equestrian_at_the_2000_Summer_Olympics_–_Team_dressage,0,0,0.319920423028,20160702174348,b'20160702180704',569825116,7677
2750,29827949,Micky_Ward,0,0,0.319927716917,20160704191912,b'20160718033913',724891173,23575
2751,32230225,"United_States_House_of_Representatives_elections_in_Rhode_Island,_2012",0,0,0.319928127265,20160701151739,b'20160701163827',722891156,22256
2752,47239579,2008_World_Junior_Championships_in_Athletics_–_Women's_200_metres,0,1,0.319937920878,20160712101242,b'20160712014828',671452357,13139
2753,6543121,Gay's_the_Word_(musical),0,0,0.319980558418,20160712235751,b'20160718124305',667780067,4145
2754,45189935,Olympic_Club_RFC,0,0,0.319985915497,20160708075352,b'20160708075453',714855935,4879
2755,2110169,Missouri_Route_13,0,0,0.320006335327,20160713030710,b'20160718061158',727681923,25238
2756,129849,"Hudson,_Ohio",0,0,0.320017719008045,20160718031247,b'20160716063925',729251378,23366
2757,1829245,Diamond_hoax_of_1872,0,0,0.320034354186,20160707224657,b'20160718052427',723589438,5753
2758,3006902,Mario_Testino,0,0,0.3200491637,20160704191912,b'20160718072156',722584555,51674
2759,7825135,"Monuments,_Fine_Arts,_and_Archives_program",0,0,0.320067622299,20160704191912,b'20160718165441',719594027,30037
2760,47094412,What_Made_the_Red_Man_Red?,0,0,0.320068192984,20160705100358,b'20160705113847',713798205,15724
2761,32009069,Tajikistan_at_the_2012_Summer_Olympics,0,0,0.320076649421,20160712101242,b'20160717164609',722927327,11065
2762,1741338,Rosie_M._Banks,0,0,0.320082285037,20160710073050,b'20160718224455',671765374,7353
2763,22369322,12th_Cook_Islands_Parliament,0,0,0.320091392322,20160718023522,b'20160716203337',726262688,9507
2764,39235932,Josh_Boyd,0,0,0.320093067456,20160717174103,b'20160717045002',719472605,9254
2765,429081,Administrative_divisions_of_New_York,0,0,0.320096681975,20160717184238,b'20160717154232',724009095,59953
2766,36393477,List_of_Worthies_of_Devon,0,0,0.320100731433,20160713085704,b'20160628185040',727399176,11278
2767,8343514,House_of_Griffins,0,0,0.320118992549,20160718195209,b'20160718182746',716085669,22643
2768,11104996,Wooden_ship_model,0,0,0.320126880142,20160704191912,b'20160705032638',711841489,7494
2769,101721,Charlotte_Gainsbourg,0,0,0.320135979280002,20160717114109,b'20160716133048',727186007,36994
2770,19943841,1966_FIFA_World_Cup_qualification_(UEFA_–_Group_5),0,0,0.320145923457,20160715230535,b'20160715143814',728657934,36249
2771,20548614,Eden_Baldwin,0,0,0.320150704588,20160705095532,b'20160705103523',717307064,16655
2772,41784140,2001–02_Barnsley_F.C._season,0,0,0.320160994915,20160709185757,b'20160709182739',720938789,20214
2773,20904958,Karl_Kroeger,0,0,0.320168348369,20160703064912,b'20160624030535',698915916,1603
2774,6197817,Andrew_Krakouer,0,0,0.320172414024,20160710101745,b'20160718120809',727194189,11394
2775,2244579,William_F._Harrah,0,0,0.32018093279,20160717075206,b'20160715232602',728772418,9696
2776,14648630,1959_German_football_championship,0,0,0.320183200228,20160716171216,b'20160718213105',699430783,18539
2777,37900201,"Bing,_Hormozgan",0,1,0.320187286683,20160703145128,b'20160713050901',527583721,1654
2778,32251106,Nick_Varney,0,0,0.320188846617,20160705100358,b'20160705112048',724657192,13290
2779,17477462,List_of_rolling_stock_items_in_the_UK_National_Collection,0,0,0.32019857219,20160717084441,b'20160717084442',730182870,75319
2780,1336325,Fortuna_Sittard,0,0,0.320200950828,20160717193121,b'20160716130916',730058061,19809
2781,35287864,The_Consultant_(Fringe),0,0,0.320202702557,20160630020659,b'20160717191903',725307504,6211
2782,38529111,Thai_Nguyen_Central_General_Hospital,0,0,0.320206278335,20160708233918,b'20160708211812',692178923,2502
2783,49469422,Top_Model_(Poland_cycle_5),0,0,0.320208162997,20160711133617,b'20160718033426',729329467,21500
2784,10831717,Encarsia_formosa,0,0,0.320215227571,20160712235751,b'20160713030456',724987518,3637
2785,1882142,June_Uprising_in_Lithuania,0,0,0.320218121224,20160715225337,b'20160718062352',726494186,28238
2786,20579276,1999_Women's_World_Ice_Hockey_Championships_(Lower_Divisions),0,0,0.320227990777,20160718170405,b'20160718161328',717566622,16077
2787,4995253,Edward_C._Walthall,0,0,0.320233784627,20160718123107,b'20160716034622',725138321,9078
2788,4244210,Mistrial_(album),0,0,0.32024840165,20160714211238,b'20160718080833',726276527,4088
2789,113295,Carnuntum,0,0,0.320256393701077,20160717190939,b'20160717191532',722982570,10494
2790,49799499,Cindy_Russo,0,0,0.320261384802,20160717192838,b'20160714210837',724660819,14831
2791,15197718,Paul_Hanlon,0,0,0.320276893564,20160712171444,b'20160712171607',725283153,14275
2792,23490859,Malika_Ayane,0,0,0.320290107164,20160713095818,b'20160713100920',726571853,30290
2793,50784138,2016–17_VfB_Stuttgart_season,0,0,0.320294129881,20160716235556,b'20160717003608',727766697,39832
2794,2298329,Main_North_Road,0,0,0.320308499111,20160717184442,b'20160716145001',720040626,15468
2795,27633,Stonehenge,0,0,0.32031031448423003,20160718224452,b'20160718185326',729372573,82438
2796,4715066,Advance_and_Vanquish,0,0,0.320313329085,20160718034503,b'20160716232526',664965401,8656
2797,18718328,The_Uncanny_X-Men_and_The_New_Teen_Titans,0,0,0.320315058073,20160717081756,b'20160715220014',701206228,8083
2798,3739605,St_John_Without,0,0,0.320334054516,20160704163201,b'20160718075235',699773987,5536
2799,3926274,Wonder_Girl_(Cassie_Sandsmark),0,0,0.320335003763,20160715230300,b'20160718090530',729881467,41845
2800,2571838,Half_Moon_Bay_State_Beach,0,0,0.320338521845,20160715191803,b'20160718072358',706040627,8917
2801,1653379,Tropicana_Products,0,0,0.320340895935,20160718005244,b'20160718224047',723456323,21653
2802,36129683,Margarete_Mitscherlich-Nielsen,0,0,0.320342027118,20160706041908,b'20160624044013',721830295,9909
2803,3851533,Dent_railway_station,0,0,0.320343387083,20160717123007,b'20160717122021',730200571,5388
2804,25714291,UC_Berkeley_School_of_Law,0,0,0.320345680302,20160710061240,b'20160701163307',721633480,30417
2805,12599519,Douglas_Bomeisler,0,0,0.320359187358,20160715142821,b'20160714191922',712205053,12281
2806,44014089,Paulo_Hartung,0,0,0.320375395957,20160709025622,b'20160717074301',728994576,7222
2807,2486888,Robin_Scott_(singer),0,0,0.320387243767,20160703064912,b'20160718071641',726558357,17879
2808,4758878,Japanese_occupation_of_Malaya,0,0,0.320396423857,20160717094827,b'20160716091648',712144382,41033
2809,10891776,Call_of_Duty_4:_Modern_Warfare,0,0,0.320403791559,20160718110427,b'20160717110411',726400654,62688
2810,47818184,1922_Chicago_Maroons_football_team,0,0,0.320405431828,20160717155035,b'20160717195956',727616487,3813
2811,3247527,Cryptid_Hunters,0,0,0.320435036392,20160718002921,b'20160716070952',715141016,15746
2812,35231018,Thomas_Henshaw_(alchemist),0,0,0.32044803012,20160711085602,b'20160710092657',721453254,13843
2813,2620790,Timok_(river),0,0,0.320454382834,20160713160356,b'20160713183216',683887822,7596
2814,43117761,Preserved_British_Pullman_Carriages,0,0,0.32045984404,20160704191912,b'20160705041545',727246544,17807
2815,32948495,Digital_tachograph,0,0,0.320468920093,20160708233307,b'20160718014535',677607382,5603
2816,36707271,Zhao_Feng,0,0,0.320495635937,20160717132727,b'20160717132727',730206850,19140
2817,1655374,Lake_Shore_Boulevard,0,0,0.320498028129,20160718005244,b'20160716122415',693417674,13308
2818,23527536,TAI/AgustaWestland_T129,0,0,0.320505870097,20160704191912,b'20160718070638',728024607,21912
2819,29228,Shiba_Inu,0,0,0.320513061546267,20160716133451,b'20160716033326',714318272,18098
2820,999895,Haitian_Revolution,0,0,0.320550882407,20160716133820,b'20160716054701',729436704,79085
2821,47297887,2003–04_VfL_Bochum_season,0,0,0.32055877109,20160717060913,b'20160716201807',697688100,36828
2822,20115557,Ernest_Peixotto,0,0,0.320559410905,20160704194353,b'20160705002003',715453079,9091
2823,9014748,2007_V8_Supercar_season,0,0,0.320591145157,20160701080039,b'20160701080111',466160112,7571
2824,1531875,John_E._Potter,0,0,0.320594807899,20160716154721,b'20160716070628',704665580,9202
2825,2798725,Cartman's_Mom_Is_a_Dirty_Slut,0,0,0.320599994136,20160717222959,b'20160716163738',725180634,14657
2826,41434066,Mixed-order_Ambisonics,0,0,0.320631614678,20160629003426,b'20160629020241',700062091,5709
2827,39837963,LFG_Roland_D.IX,0,0,0.320641944786,20160704191912,b'20160705040727',718033009,7777
2828,43986840,X_Factor_(Romania_season_4),0,0,0.320642160429,20160716161522,b'20160716161523',730078731,42214
2829,41714894,Dreamer_Deceiver,0,0,0.320648743374,20160718044710,b'20160718204233',714135481,2547
2830,975126,Jama'at_Khana,0,0,0.32065350391,20160716131147,b'20160716053801',727275258,25361
2831,5375614,Mine_exploration,0,0,0.320667183016,20160718052122,b'20160717074159',718948871,16164
2832,32723328,"Blanca,_Murcia",0,0,0.320687698744,20160704163201,b'20160713043644',727969052,22714
2833,170101,List_of_blues_musicians,0,0,0.320689374879645,20160718115146,b'20160717053149',730165826,35147
2834,5941226,"United_States_presidential_election_in_Michigan,_2004",0,0,0.32070515857,20160717002910,b'20160716232102',712379067,17197
2835,21515572,"Catmon,_Bulacan",0,0,0.320706797543,20160717154011,b'20160713034510',705747659,10859
2836,3153271,Queen_Alexandra's_birdwing,0,0,0.320711319061,20160710173749,b'20160718072917',728697587,12218
2837,26868262,Commando_Memorial,0,0,0.320712443612,20160704191912,b'20160713053017',725533068,13564
2838,3955330,Mikael_Dorsin,0,0,0.320717693127,20160717102156,b'20160717102157',730190606,7047
2839,1748062,Bucket_toilet,0,0,0.32072041023,20160717194347,b'20160717052016',725404941,21348
2840,2715569,Mona_Darkfeather,0,0,0.320728985262,20160716105832,b'20160716102506',730044458,22932
2841,13784766,Operation_Halyard,0,0,0.320749591801,20160708223542,b'20160717173014',728963605,49805
2842,1945077,Jerome_Kersey,0,0,0.320758464894,20160717124521,b'20160717121735',718720879,19212
2843,32441496,Mettingham_Castle,0,0,0.320760657358,20160704163201,b'20160705025759',727926957,4293
2844,1986906,Ormia_ochracea,0,0,0.320760983544,20160712235751,b'20160718054929',688553634,4304
2845,16337226,"Los_Cerritos,_Long_Beach,_California",0,0,0.320770794366,20160712213917,b'20160717073553',709638416,11711
2846,51014976,Mike_Molesevich,0,0,0.32077123103,20160712210850,b'20160712210850',729532812,6461
2847,6488466,Mel_King,0,0,0.320772209163,20160701151739,b'20160718123631',727438957,9763
2848,132404,"Boothwyn,_Pennsylvania",0,0,0.320772271902088,20160718041901,b'20160716070326',712370885,8850
2849,16085693,"El_Cortezo,_Coclé",0,0,0.320775763665,20160712213917,b'20160713024949',673371832,1219
2850,27995098,Denny_Cottage,0,0,0.320779311406,20160707225956,b'20160705024816',726506406,2169
2851,6235780,Party_bike,0,0,0.320789809071,20160704191912,b'20160718121224',727479910,7384
2852,19720907,"United_States_Senate_election_in_Georgia,_2004",0,0,0.320790597076,20160709205743,b'20160709202243',697175239,4628
2853,1582235,Émile_Armand,0,0,0.32079270028,20160716071610,b'20160716073801',716044558,23591
2854,967536,Dragonstar,0,0,0.320802561157,20160717131751,b'20160717041204',724569845,3935
2855,6687928,George_Jacob_Benner,0,0,0.32080308091,20160717092717,b'20160716104526',708681900,2423
2856,28352871,"List_of_cemeteries_in_McCone_County,_Montana",0,0,0.320808235635,20160704175646,b'20160704190633',436008224,3606
2857,9159021,Parlor_Tricks,0,0,0.320816158156,20160712235751,b'20160713025332',724271960,810
2858,4791597,Cretan_Turks,0,0,0.320819573263,20160718143559,b'20160718092137',728821342,38299
2859,15232018,Jimmie_Augustsson,0,0,0.320825521458,20160629205806,b'20160629215649',713425005,1468
2860,16099304,Spindrift_(band),0,0,0.3208321071,20160718193948,b'20160717114855',720140781,13741
2861,37567553,Rosenstein_Tunnel,0,0,0.320842236981,20160704191912,b'20160705040247',725588932,9725
2862,1634043,Abraham_Joshua_Heschel_School,0,0,0.320843367748,20160718004025,b'20160716173848',724735910,8984
2863,47424244,Terror_in_the_Crypt,0,0,0.320872839153,20160711163411,b'20160713091736',727980683,4844
2864,11732871,English_art_song,0,0,0.320874629002,20160718121217,b'20160717111659',680888816,15446
2865,44140358,"St_Anne's_Anglican_Church,_Jondaryan",0,0,0.320876350677,20160704163201,b'20160705033407',708303578,10831
2866,44318889,List_of_United_States_Senators_in_the_114th_Congress_by_seniority,0,0,0.320881431991,20160715174200,b'20160715162919',728441653,16796
2867,17167209,5201_Ferraz-Mello,0,0,0.320902286951,20160704021332,b'20160704022231',715155108,3311
2868,1693639,Julian_Anderson,0,0,0.320906210117,20160703064912,b'20160718054402',714123481,12490
2869,40644669,2013_World_Weightlifting_Championships_–_Men's_62_kg,0,0,0.320920890125,20160712101242,b'20160712004140',681459716,5713
2870,28379592,Los_Sauces,0,0,0.320922600407,20160704163201,b'20160713042347',719413454,5800
2871,5628169,Catholic_spirituality,0,0,0.320938734991,20160718071444,b'20160716044404',729723014,18359
2872,1441354,Jushin_Thunder_Liger,0,0,0.32094247338,20160716070306,b'20160718051042',729239180,59170
2873,16431611,1999_NCAA_Division_I_Men's_Ice_Hockey_Tournament,0,0,0.320962784541,20160716040306,b'20160714192945',726261357,18214
2874,8703095,"Henry_Fox-Strangways,_3rd_Earl_of_Ilchester",0,0,0.320987843852,20160717111334,b'20160716115043',729065570,6337
2875,13699516,Hedz,0,0,0.321001148896,20160702000402,b'20160702000402',727904504,19232
2876,11077525,1976–77_Honduran_Liga_Nacional,0,0,0.321008981472,20160718214553,b'20160718202745',729995699,20300
2877,138282,"Lacey,_Washington",0,0,0.321013117508044,20160718061728,b'20160716073915',729682050,15003
2878,229691,Arte_Moreno,0,0,0.32102403353995096,20160718120120,b'20160717081129',728374621,12285
2879,15883736,Bouillonville,0,0,0.321036548155,20160712213917,b'20160713024426',704526955,1693
2880,750087,List_of_First_World_War_Victoria_Cross_recipients,0,0,0.321051930227,20160706084012,b'20160717192314',728585834,128670
2881,46191234,2015–16_Indiana_Hoosiers_men's_basketball_team,0,0,0.321065933877,20160717135849,b'20160717173032',719266468,70746
2882,31051087,POM_Wonderful_Presents:_The_Greatest_Movie_Ever_Sold,0,0,0.321070921771,20160710220600,b'20160718040706',720952133,13029
2883,42783977,2014_Dublin_Senior_Football_Championship,0,0,0.321071527195,20160708234959,b'20160718030700',673207265,18170
2884,41829447,Tolombeh-ye_Nasr_Feyli,0,1,0.32110281059,20160703145128,b'20160713054852',593763820,1773
2885,27476194,National_Health_Security_Strategy,0,0,0.321108881662,20160708231022,b'20160708203458',641248183,7622
2886,14513725,Ecocide,0,0,0.321110983014,20160718041138,b'20160716095608',724000520,31044
2887,9874319,Criticism_of_Google,0,0,0.321138927619,20160718045726,b'20160715134413',729617884,86355
2888,38437997,2013_VCU_Rams_baseball_team,0,0,0.321144273018,20160717091714,b'20160717181040',682111913,21803
2889,710508,The_Child_(Star_Trek:_The_Next_Generation),0,0,0.321147115119,20160718115046,b'20160718112101',724202546,22394
2890,2013446,Red_Bull_Trolley_Grand_Prix,0,0,0.321147129967,20160630054541,b'20160718055533',701742334,1901
2891,2539711,Hunter_Tootoo,0,0,0.321154750024,20160718023757,b'20160718012033',729347648,15054
2892,1117598,Gordon_Allport,0,0,0.321157829054,20160717160328,b'20160716064856',728470234,22398
2893,12057661,Mitsubishi_X-2_Shinshin,0,0,0.321158125355,20160717111215,b'20160716012302',728044609,14238
2894,23021870,Hillary_Scott_(singer),0,0,0.321160247503,20160717075141,b'20160717073319',729956729,23366
2895,1064977,List_of_state_leaders_in_1501,0,0,0.321162231416,20160710125433,b'20160710122619',674124402,14805
2896,45001554,List_of_minor_planets:_396001–397000,0,0,0.321174706748,20160718041309,b'20160628212742',727418870,6708
2897,23046787,2009–10_Nigerien_constitutional_crisis,0,0,0.321180807071,20160718025436,b'20160716210947',705541019,32829
2898,20962863,20_of_the_Best_(Willie_Nelson_album),0,0,0.321200242206,20160717235008,b'20160713042503',617815259,1742
2899,16266320,Ashley_Alexandra_Dupré,0,0,0.321203148652,20160716150947,b'20160718033723',724094377,36523
2900,18846095,Məstalıbəyli,0,0,0.321207530954,20160715132324,b'20160713031449',545394714,1345
2901,50045803,Amateurs–Professionals_Match,0,0,0.321217043679,20160629111930,b'20160717193218',714910869,8405
2902,8512149,Tasmanian_football_championship,0,0,0.321226471545,20160711172400,b'20160718210624',716522292,14709
2903,196268,"Hartland,_New_Brunswick",0,0,0.321232379713312,20160718191533,b'20160716035342',720913500,9729
2904,41939295,Volokolamsk_Highway,0,0,0.321262402228,20160705100358,b'20160713081211',715563245,11075
2905,49368563,280th_Street_Bridge,0,0,0.321263020426,20160704163201,b'20160705034221',726621622,1784
2906,8612528,Clemson–South_Carolina_rivalry,0,0,0.321268644202,20160717202153,b'20160717191407',728872954,69205
2907,1946982,Yttrium(III)_oxide,0,0,0.32126878839,20160704205101,b'20160718054219',728352147,6319
2908,37048011,BYD_HES,0,0,0.321289808911,20160708233805,b'20160708211126',692393458,1951
2909,32088504,List_of_senators_in_the_29th_Parliament_of_Canada,0,0,0.321291281991,20160718032503,b'20160718013151',730235993,27701
2910,17478842,"National_Register_of_Historic_Places_listings_in_Seneca_County,_Ohio",0,0,0.32129504388,20160717214947,b'20160717211529',702026727,17631
2911,13421289,Railroads_in_Omaha,0,0,0.321298768098,20160629003426,b'20160629013347',714141320,12605
2912,1875250,Berberidaceae,0,0,0.321308604956,20160714203355,b'20160718053245',729826313,4363
2913,13016545,Sohren,0,0,0.321332541375,20160712213917,b'20160713015916',725657027,13260
2914,153301,Kartuzy,0,0,0.321336611473315,20160718075624,b'20160717044959',728615418,8420
2915,12852944,9th_Army_(Soviet_Union),0,0,0.321353782734,20160714084932,b'20160713190427',712794121,10413
2916,1187658,Théodore_Guérin,0,0,0.321357017067,20160716073537,b'20160717114822',726665140,23857
2917,168877,Judas_Priest,0,0,0.32135800209022897,20160718114547,b'20160717112321',730195239,54181
2918,22580355,Ophthalmoptera_longipennis,0,0,0.321358029036,20160718080626,b'20160713043727',358590952,848
2919,23044192,2006_SEAT_Cupra_Championship,0,0,0.321362160011,20160717115438,b'20160717114858',719630869,15778
2920,3130546,Surrey_Scorchers,0,0,0.321370277685,20160718000455,b'20160716182030',729774047,39532
2921,78152,Harpy,0,0,0.32137473795691,20160717083008,b'20160716065351',729598161,8504
2922,46313944,List_of_villages_in_Luxembourg,0,0,0.321377039146,20160704191912,b'20160718025549',725619594,4674
2923,8788317,Food_marketing,0,0,0.321378957062,20160718062332,b'20160716052706',722987636,43334
2924,1477664,Fort_Peck_Dam,0,0,0.321410535674,20160704191912,b'20160718223042',727119072,19611
2925,3098211,Cessna_Citation_family,0,0,0.321427363651,20160715223539,b'20160718074708',727406013,21689
2926,29902768,Dragon_C2+,0,0,0.321432658542,20160718221429,b'20160718161818',715840972,66997
2927,24118651,2009_Eastern_Michigan_Eagles_football_team,0,0,0.321448239899,20160716113516,b'20160716113851',639987642,31726
2928,14747267,WHATWG,0,0,0.321449445842,20160714113544,b'20160714113810',728257835,8449
2929,23490077,Catch_22_(Tinchy_Stryder_album),0,0,0.321475312988,20160718194546,b'20160717103143',712990607,20533
2930,21147737,Szrapki,0,0,0.321500523481,20160717115522,b'20160713034203',545547699,1767
2931,2344314,White_(crater),0,0,0.321501991672,20160712005951,b'20160718064236',727551428,4545
2932,2231121,Ángel_Corella,0,0,0.321503118306,20160717201803,b'20160717203001',730253832,22789
2933,14233178,Free_for_All_Tour_Demo,0,0,0.321504158275,20160715072845,b'20160713034610',653375422,843
2934,42852433,2014_Men's_Hockey_World_Cup_squads,0,0,0.321506859806,20160713074257,b'20160608005251',703786535,15835
2935,543809,Blackwood-class_frigate,0,0,0.321515464839,20160717083718,b'20160717082256',727663593,15245
2936,43170973,Hayward_Gallery,0,0,0.321529608573,20160717102419,b'20160717010401',696405818,13796
2937,24203213,Urad_Middle_Banner,0,0,0.321530379823,20160718074243,b'20160712223554',722304051,8866
2938,6266416,Night_photography,0,0,0.32154750341,20160713160356,b'20160717093341',727719699,12688
2939,183828,"Sorry,_Wrong_Number",0,0,0.321547539272856,20160718144354,b'20160716144343',724705680,12625
2940,166138,Power_of_attorney,0,0,0.32154881611610703,20160718052548,b'20160716024818',729549352,17180
2941,41108966,List_of_works_on_Sam_Houston,0,0,0.321565238246,20160629003426,b'20160629020228',707987924,33770
